Date,EURGBP,EURAUD,EURNZD,EURUSD,EURCAD,EURCHF,EURJPY,GBPAUD,GBPNZD,GBPUSD,GBPCAD,GBPCHF,GBPJPY,AUDNZD,AUDUSD,AUDCAD,AUDCHF,AUDJPY,NZDUSD,NZDCAD,NZDCHF,NZDJPY,USDCAD,USDCHF,USDJPY,CADCHF,CADJPY,CHFJPY
2006-12-01,broken,range,range,broken,broken,broken,broken,drifting,range,broken,broken,broken,broken,range,broken,drifting,broken,drifting,drifting,drifting,range,drifting,broken,trending,broken,trending,broken,trending
2006-12-04,broken,range,range,broken,broken,broken,broken,drifting,drifting,broken,broken,broken,broken,range,broken,trending,broken,broken,trending,drifting,range,range,broken,trending,broken,trending,broken,trending
2006-12-05,broken,drifting,range,broken,broken,broken,broken,drifting,range,broken,broken,drifting,broken,drifting,broken,trending,broken,broken,trending,trending,range,drifting,broken,trending,broken,trending,trending,trending
2006-12-06,broken,drifting,range,broken,broken,broken,broken,drifting,range,broken,broken,range,broken,drifting,broken,trending,broken,broken,trending,trending,range,range,broken,trending,trending,trending,trending,trending
2006-12-07,broken,drifting,range,broken,broken,broken,broken,drifting,range,broken,broken,range,broken,range,broken,broken,broken,broken,trending,trending,range,range,broken,trending,trending,trending,trending,trending
2006-12-08,broken,range,range,broken,broken,broken,broken,range,range,broken,broken,range,broken,range,broken,broken,broken,broken,trending,trending,range,range,drifting,trending,trending,trending,trending,broken
2006-12-11,broken,range,drifting,broken,broken,broken,broken,range,drifting,broken,broken,range,broken,drifting,broken,broken,broken,broken,trending,trending,range,drifting,drifting,broken,broken,trending,trending,broken
2006-12-12,broken,range,range,broken,broken,broken,broken,range,range,broken,broken,range,broken,drifting,broken,broken,broken,broken,trending,trending,range,drifting,range,broken,broken,broken,broken,broken
2006-12-13,broken,range,drifting,broken,broken,range,broken,range,range,broken,broken,range,broken,drifting,broken,broken,range,broken,broken,trending,range,trending,drifting,broken,broken,broken,broken,broken
2006-12-14,broken,range,drifting,broken,broken,drifting,trending,range,range,broken,broken,drifting,broken,drifting,broken,broken,drifting,trending,broken,trending,drifting,trending,drifting,broken,broken,broken,broken,trending
2006-12-15,broken,range,drifting,broken,trending,drifting,trending,range,range,broken,broken,drifting,trending,drifting,broken,broken,drifting,trending,broken,trending,drifting,trending,trending,broken,broken,broken,broken,trending
2006-12-18,broken,drifting,drifting,broken,broken,drifting,trending,range,drifting,broken,broken,drifting,trending,drifting,broken,broken,drifting,trending,broken,trending,drifting,trending,trending,broken,broken,broken,broken,broken
2006-12-19,drifting,drifting,drifting,broken,broken,broken,broken,range,drifting,broken,broken,trending,trending,broken,broken,broken,drifting,broken,broken,trending,broken,trending,trending,broken,broken,broken,broken,broken
2006-12-20,drifting,range,broken,broken,broken,broken,broken,range,drifting,drifting,broken,trending,trending,broken,range,range,broken,broken,broken,trending,broken,trending,trending,broken,broken,broken,broken,broken
2006-12-21,range,range,broken,drifting,broken,broken,broken,range,drifting,range,range,trending,trending,broken,range,range,broken,broken,broken,trending,broken,trending,broken,broken,broken,broken,broken,broken
2006-12-22,range,range,broken,range,broken,broken,broken,range,drifting,range,range,trending,trending,broken,range,range,broken,broken,trending,trending,broken,trending,broken,range,broken,broken,broken,broken
2006-12-26,range,range,broken,range,broken,broken,trending,range,drifting,range,range,trending,trending,broken,range,range,broken,trending,trending,trending,broken,trending,broken,range,broken,broken,drifting,broken
2006-12-27,range,range,broken,range,broken,broken,trending,range,trending,range,range,broken,trending,broken,range,range,broken,trending,trending,trending,broken,trending,broken,range,broken,broken,range,broken
2006-12-28,range,range,broken,range,broken,broken,trending,drifting,trending,range,range,broken,trending,broken,range,drifting,broken,trending,trending,trending,broken,trending,broken,drifting,broken,broken,range,broken
2006-12-29,range,drifting,broken,range,broken,broken,trending,drifting,trending,range,drifting,broken,trending,broken,drifting,drifting,broken,trending,trending,trending,broken,trending,broken,range,broken,broken,range,broken
2007-01-02,range,range,broken,drifting,drifting,broken,trending,drifting,trending,range,drifting,broken,trending,broken,drifting,drifting,trending,trending,trending,trending,broken,trending,broken,range,broken,broken,range,drifting
2007-01-03,range,drifting,broken,drifting,drifting,broken,trending,drifting,trending,drifting,drifting,broken,trending,broken,drifting,trending,trending,trending,trending,trending,broken,trending,broken,range,broken,broken,range,drifting
2007-01-04,range,drifting,broken,range,broken,trending,trending,broken,trending,drifting,drifting,broken,trending,broken,drifting,trending,trending,trending,trending,trending,broken,trending,trending,drifting,broken,broken,range,drifting
2007-01-05,range,drifting,broken,drifting,broken,trending,trending,broken,trending,drifting,drifting,broken,trending,broken,range,trending,trending,trending,trending,trending,broken,trending,trending,drifting,broken,broken,range,drifting
2007-01-08,range,drifting,broken,drifting,broken,trending,broken,broken,trending,drifting,range,broken,broken,broken,drifting,broken,trending,broken,broken,broken,broken,trending,trending,drifting,broken,broken,range,drifting
2007-01-09,range,range,broken,drifting,broken,broken,broken,broken,broken,broken,range,broken,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,trending,drifting,broken,broken,range,drifting
2007-01-10,drifting,range,broken,broken,broken,broken,broken,broken,broken,broken,range,drifting,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,trending,trending,broken,range,range,broken
2007-01-11,drifting,range,broken,broken,broken,broken,broken,broken,broken,broken,range,drifting,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,trending,trending,broken,drifting,range,broken
2007-01-12,drifting,drifting,broken,broken,broken,broken,broken,broken,broken,broken,range,trending,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,trending,trending,broken,drifting,range,broken
2007-01-16,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,range,trending,broken,broken,drifting,broken,broken,broken,broken,broken,broken,broken,broken,trending,broken,drifting,range,broken
2007-01-17,broken,trending,broken,broken,broken,broken,broken,broken,broken,broken,drifting,trending,broken,range,range,broken,trending,broken,broken,broken,broken,broken,broken,trending,trending,broken,range,broken
2007-01-18,broken,trending,range,broken,broken,broken,broken,broken,broken,broken,drifting,trending,broken,drifting,range,broken,trending,broken,broken,broken,broken,broken,broken,trending,trending,broken,range,broken
2007-01-19,broken,trending,drifting,broken,broken,broken,broken,broken,broken,broken,drifting,trending,broken,range,range,broken,trending,broken,broken,broken,broken,broken,broken,trending,trending,broken,drifting,broken
2007-01-22,broken,trending,range,broken,range,broken,range,broken,broken,broken,trending,trending,broken,range,range,range,trending,drifting,range,range,broken,broken,broken,trending,trending,broken,drifting,broken
2007-01-23,broken,trending,drifting,broken,range,drifting,range,range,broken,broken,trending,trending,broken,range,range,drifting,trending,trending,range,range,drifting,drifting,broken,trending,trending,broken,drifting,broken
2007-01-24,broken,broken,drifting,broken,range,drifting,drifting,range,broken,broken,trending,trending,broken,range,range,drifting,broken,trending,range,drifting,drifting,drifting,broken,broken,trending,broken,range,broken
2007-01-25,broken,broken,range,broken,range,range,range,drifting,broken,range,trending,trending,broken,drifting,range,range,broken,broken,range,range,drifting,range,broken,broken,trending,broken,range,broken
2007-01-26,broken,broken,range,broken,range,range,range,drifting,broken,range,trending,broken,broken,drifting,range,range,broken,broken,range,range,range,drifting,broken,broken,broken,broken,range,range
2007-01-29,broken,broken,range,broken,range,range,range,trending,broken,range,broken,broken,broken,broken,drifting,drifting,broken,broken,range,range,range,range,drifting,broken,broken,broken,range,range
2007-01-30,broken,broken,range,broken,range,drifting,range,trending,broken,range,broken,broken,broken,broken,drifting,drifting,broken,broken,range,range,drifting,range,range,broken,broken,broken,range,range
2007-01-31,broken,broken,drifting,range,range,drifting,range,trending,broken,range,broken,broken,broken,broken,trending,drifting,broken,broken,drifting,range,range,drifting,range,broken,broken,broken,range,range
2007-02-01,broken,broken,drifting,range,range,trending,range,trending,broken,range,broken,broken,broken,broken,broken,range,broken,broken,drifting,range,drifting,drifting,range,broken,broken,range,range,range
2007-02-02,broken,broken,drifting,range,range,broken,range,trending,broken,range,broken,broken,broken,broken,broken,drifting,broken,broken,drifting,drifting,drifting,drifting,range,broken,broken,range,range,range
2007-02-05,broken,broken,broken,range,range,broken,range,trending,drifting,range,broken,broken,broken,broken,broken,range,broken,broken,broken,drifting,broken,broken,drifting,broken,broken,range,range,range
2007-02-06,broken,range,broken,range,range,broken,drifting,trending,drifting,range,broken,broken,broken,broken,broken,range,range,broken,broken,drifting,broken,broken,range,range,broken,range,drifting,drifting
2007-02-07,broken,range,broken,range,range,broken,drifting,broken,drifting,range,broken,broken,broken,broken,broken,range,range,range,broken,range,broken,broken,range,range,broken,range,drifting,range
2007-02-08,range,range,broken,range,drifting,broken,range,broken,drifting,range,broken,drifting,broken,broken,broken,range,range,range,broken,range,broken,broken,drifting,drifting,drifting,drifting,drifting,range
2007-02-09,drifting,range,broken,drifting,drifting,broken,drifting,broken,range,drifting,range,drifting,range,broken,broken,range,range,range,broken,range,broken,broken,drifting,range,range,range,range,range
2007-02-12,drifting,range,broken,range,drifting,broken,drifting,broken,range,drifting,drifting,drifting,range,broken,broken,range,range,range,broken,range,broken,broken,drifting,drifting,range,drifting,drifting,range
2007-02-13,broken,range,broken,range,drifting,broken,drifting,broken,range,drifting,drifting,drifting,range,broken,broken,drifting,range,range,broken,range,broken,broken,drifting,drifting,range,drifting,drifting,range
2007-02-14,broken,range,broken,range,drifting,broken,drifting,broken,range,drifting,broken,drifting,drifting,range,range,drifting,range,range,broken,range,broken,broken,drifting,drifting,range,drifting,broken,range
2007-02-15,broken,range,broken,drifting,range,drifting,drifting,broken,range,range,broken,drifting,range,range,drifting,range,range,range,broken,range,broken,broken,drifting,range,range,drifting,broken,range
2007-02-16,broken,range,broken,drifting,range,drifting,range,broken,range,drifting,broken,trending,drifting,range,drifting,range,range,range,broken,range,broken,broken,broken,drifting,drifting,range,broken,range
2007-02-20,broken,range,broken,trending,range,range,range,broken,drifting,range,broken,trending,drifting,range,drifting,range,range,range,broken,range,broken,broken,broken,drifting,drifting,range,broken,range
2007-02-21,broken,range,drifting,trending,range,range,range,broken,drifting,range,broken,trending,drifting,drifting,broken,range,range,range,broken,drifting,broken,broken,broken,drifting,drifting,range,broken,range
